customer_id,region,segment,signup_date
C08485,Bronx,Consumer,2022-10-26
C08486,NJ / Metro,Consumer,2023-08-24
C08487,Queens,Consumer,2023-11-05
C08488,Bronx,Consumer,2024-09-11
C08489,Manhattan,Consumer,2022-10-20
C08490,Brooklyn,SMB,2022-09-15
C08491,Queens,Consumer,2020-06-01
C08492,Manhattan,Consumer,2024-10-02
C08493,NJ / Metro,Consumer,2024-01-23
C08494,Brooklyn,SMB,2022-08-21
C08495,Brooklyn,Consumer,2024-12-26
C08496,Brooklyn,Consumer,2024-03-11
C08497,Bronx,Consumer,2022-04-10
C08498,Staten Island,Consumer,2023-09-03
C08499,Queens,Consumer,2021-04-18
C08500,Manhattan,Enterprise,2020-03-06
C08501,NJ / Metro,Consumer,2021-12-30
C08502,Bronx,Consumer,2022-08-23
C08503,NJ / Metro,Consumer,2023-12-31
C08504,Staten Island,Consumer,2024-05-25
C08505,Staten Island,Enterprise,2022-05-02
C08506,Brooklyn,SMB,2021-11-26
C08507,Queens,Consumer,2021-12-11
C08508,Staten Island,SMB,2023-07-29
C08509,Queens,SMB,2021-08-30
C08510,Staten Island,SMB,2021-10-28
C08511,NJ / Metro,Consumer,2024-12-12
C08512,NJ / Metro,Consumer,2022-06-24
C08513,Bronx,SMB,2024-12-06
C08514,Brooklyn,Consumer,2022-02-12
C08515,Manhattan,Consumer,2022-02-10
C08516,Manhattan,Consumer,2023-04-30
C08517,Queens,Consumer,2021-02-12
C08518,Queens,Consumer,2024-04-08
C08519,Brooklyn,Consumer,2024-08-14
C08520,Brooklyn,Consumer,2024-03-23
C08521,Manhattan,Consumer,2020-05-09
C08522,Queens,Consumer,2024-07-03
C08523,Queens,SMB,2023-06-02
C08524,Manhattan,Consumer,2024-06-03
C08525,Brooklyn,Consumer,2022-09-21
C08526,NJ / Metro,Consumer,2023-12-24
C08527,Staten Island,SMB,2024-02-01
C08528,Staten Island,Consumer,2022-12-27
C08529,Queens,Enterprise,2020-08-02
C08530,Brooklyn,Consumer,2020-08-25
C08531,Queens,Consumer,2020-11-19
C08532,Bronx,Consumer,2021-07-05
C08533,Queens,Consumer,2023-03-29
C08534,Bronx,SMB,2021-06-22
C08535,Brooklyn,Consumer,2020-11-28
C08536,Manhattan,Consumer,2022-11-14
C08537,Brooklyn,Consumer,2024-02-09
C08538,NJ / Metro,Consumer,2020-12-30
C08539,Brooklyn,Consumer,2022-11-01
C08540,Queens,Consumer,2022-12-24
C08541,Brooklyn,Consumer,2020-05-24
C08542,Queens,Consumer,2020-09-17
C08543,NJ / Metro,Consumer,2021-12-14
C08544,Bronx,Consumer,2020-06-10
C08545,Manhattan,Consumer,2022-10-24
C08546,Brooklyn,Consumer,2022-07-19
C08547,Queens,Consumer,2023-10-25
C08548,Queens,Consumer,2022-05-04
C08549,Bronx,SMB,2022-07-14
C08550,Brooklyn,Consumer,2020-12-20
C08551,Staten Island,SMB,2021-12-27
C08552,Bronx,Consumer,2021-02-27
C08553,Bronx,Consumer,2021-12-04
C08554,Bronx,Consumer,2023-07-13
C08555,Staten Island,Consumer,2024-06-26
C08556,Staten Island,Consumer,2023-03-19
C08557,Brooklyn,SMB,2024-10-27
C08558,Bronx,Consumer,2023-11-13
C08559,Bronx,Consumer,2021-08-24
C08560,Brooklyn,Consumer,2023-12-30
C08561,Staten Island,Consumer,2024-03-24
C08562,Queens,Consumer,2022-10-30
C08563,NJ / Metro,Consumer,2024-06-01
C08564,Queens,Consumer,2021-03-19
C08565,Brooklyn,Consumer,2021-12-22
C08566,Bronx,Consumer,2021-08-01
C08567,NJ / Metro,SMB,2024-11-22
C08568,NJ / Metro,Consumer,2024-03-20
C08569,Queens,Consumer,2023-12-31
C08570,Staten Island,Consumer,2020-11-08
C08571,Manhattan,Consumer,2020-03-15
C08572,Manhattan,Consumer,2024-06-29
C08573,Queens,Consumer,2022-01-06
C08574,Bronx,Consumer,2021-04-01
C08575,Queens,Consumer,2020-06-20
C08576,NJ / Metro,Consumer,2020-11-27
C08577,Bronx,Consumer,2021-10-09
C08578,Queens,Consumer,2020-08-26
C08579,Manhattan,Consumer,2022-12-13
C08580,Manhattan,Consumer,2020-04-23
C08581,Staten Island,Consumer,2021-12-22
C08582,Queens,Consumer,2020-07-24
C08583,Manhattan,Enterprise,2021-12-25
C08584,Queens,Consumer,2020-09-11
C08585,Manhattan,Consumer,2020-11-01
C08586,Brooklyn,Consumer,2021-05-03
C08587,Queens,Enterprise,2020-11-27
C08588,Brooklyn,Consumer,2024-11-09
C08589,NJ / Metro,Consumer,2021-01-02
C08590,Queens,SMB,2021-08-19
C08591,Brooklyn,Consumer,2022-08-17
C08592,NJ / Metro,SMB,2022-09-19
C08593,Bronx,Consumer,2020-04-11
C08594,NJ / Metro,Consumer,2022-10-13
C08595,Manhattan,SMB,2023-11-01
C08596,Queens,Consumer,2022-09-12
C08597,NJ / Metro,Consumer,2022-07-10
C08598,Brooklyn,Consumer,2022-12-22
C08599,NJ / Metro,Consumer,2022-08-12
C08600,NJ / Metro,Consumer,2021-12-25
C08601,Bronx,SMB,2022-11-19
C08602,Manhattan,Consumer,2022-12-16
C08603,Queens,Consumer,2024-05-05
C08604,Bronx,Consumer,2023-07-11
C08605,NJ / Metro,Consumer,2020-09-19
C08606,Brooklyn,Consumer,2020-03-08
C08607,Queens,Enterprise,2023-12-23
C08608,Staten Island,Consumer,2024-01-06
C08609,Brooklyn,Consumer,2024-12-14
C08610,NJ / Metro,SMB,2020-06-03
C08611,Bronx,Consumer,2024-12-09
C08612,Brooklyn,Consumer,2022-03-21
C08613,NJ / Metro,Consumer,2022-11-06
C08614,Brooklyn,Consumer,2020-01-26
C08615,Brooklyn,SMB,2023-08-27
C08616,Bronx,Consumer,2022-07-03
C08617,Bronx,Consumer,2024-01-27
C08618,Bronx,Consumer,2021-08-27
C08619,Manhattan,Consumer,2023-12-29
C08620,Staten Island,Consumer,2021-10-27
C08621,Queens,Consumer,2021-08-19
C08622,Staten Island,Consumer,2022-11-25
C08623,Queens,Consumer,2022-10-25
C08624,Queens,SMB,2024-09-09
C08625,Staten Island,Consumer,2023-12-19
C08626,NJ / Metro,Consumer,2021-12-13
C08627,Bronx,Consumer,2021-12-20
C08628,Brooklyn,Consumer,2023-08-17
C08629,NJ / Metro,Consumer,2021-11-27
C08630,Brooklyn,Consumer,2021-09-23
C08631,Staten Island,Consumer,2020-08-13
C08632,Brooklyn,Consumer,2021-10-10
C08633,Staten Island,Consumer,2021-01-30
C08634,NJ / Metro,Consumer,2020-10-01
C08635,Staten Island,SMB,2020-11-28
C08636,Brooklyn,Consumer,2024-01-22
C08637,Manhattan,Consumer,2023-04-20
C08638,Manhattan,Consumer,2023-01-29
C08639,Manhattan,Consumer,2024-08-01
C08640,Bronx,SMB,2024-10-08
C08641,Queens,SMB,2022-11-13
C08642,NJ / Metro,Consumer,2020-08-03
C08643,NJ / Metro,Consumer,2024-05-03
C08644,Staten Island,Consumer,2024-03-28
C08645,Staten Island,Consumer,2024-07-29
C08646,Brooklyn,Consumer,2020-09-29
C08647,Queens,Consumer,2020-09-17
C08648,Queens,Consumer,2021-08-11
C08649,Bronx,Consumer,2020-11-04
C08650,Brooklyn,Consumer,2024-08-13
C08651,Manhattan,Consumer,2023-05-14
C08652,NJ / Metro,Consumer,2022-08-15
C08653,Staten Island,Consumer,2024-10-14
C08654,Brooklyn,SMB,2020-05-17
C08655,Staten Island,Consumer,2021-05-15
C08656,Brooklyn,Consumer,2022-08-15
C08657,NJ / Metro,Consumer,2020-06-18
C08658,NJ / Metro,Consumer,2024-08-27
C08659,Staten Island,Consumer,2024-12-29
C08660,NJ / Metro,Consumer,2024-12-31
C08661,NJ / Metro,Consumer,2020-09-03
C08662,Bronx,Consumer,2021-05-17
C08663,Brooklyn,Consumer,2022-10-24
C08664,Queens,Consumer,2024-04-24
C08665,Staten Island,Consumer,2022-10-29
C08666,Staten Island,Enterprise,2020-10-01
C08667,Manhattan,Consumer,2021-10-22
C08668,Manhattan,SMB,2023-07-10
C08669,Brooklyn,Consumer,2023-12-01
C08670,Manhattan,Consumer,2020-04-13
C08671,NJ / Metro,Consumer,2024-08-07
C08672,Staten Island,Consumer,2020-09-24
C08673,Manhattan,Consumer,2023-11-11
C08674,Bronx,Consumer,2020-02-10
C08675,NJ / Metro,Consumer,2021-06-27
C08676,Bronx,Consumer,2023-02-21
C08677,Queens,SMB,2020-05-05
C08678,Brooklyn,Consumer,2020-04-21
C08679,Queens,Consumer,2021-06-30
C08680,NJ / Metro,Consumer,2024-08-05
C08681,Bronx,Consumer,2022-08-16
C08682,Manhattan,SMB,2020-10-15
C08683,Bronx,SMB,2022-06-18
C08684,Staten Island,Consumer,2021-05-17
C08685,Manhattan,Consumer,2022-06-16
C08686,Staten Island,Consumer,2022-02-20
C08687,Bronx,Consumer,2020-10-17
C08688,NJ / Metro,SMB,2023-07-12
C08689,Bronx,Consumer,2021-03-02
C08690,NJ / Metro,Consumer,2024-12-15
C08691,NJ / Metro,SMB,2023-12-09
C08692,Brooklyn,Consumer,2023-10-11
C08693,Queens,Consumer,2021-04-15
C08694,Manhattan,Consumer,2024-07-25
C08695,Manhattan,Consumer,2024-01-29
C08696,NJ / Metro,Consumer,2021-12-02
C08697,Brooklyn,SMB,2021-11-30
C08698,Brooklyn,Consumer,2020-12-04
C08699,Bronx,SMB,2022-04-24
C08700,NJ / Metro,Consumer,2021-08-29
C08701,Manhattan,Enterprise,2023-03-31
C08702,Staten Island,SMB,2022-03-06
C08703,Bronx,SMB,2022-03-08
C08704,Staten Island,Enterprise,2021-11-29
C08705,Brooklyn,Consumer,2024-06-22
C08706,Brooklyn,Consumer,2022-11-13
C08707,Staten Island,Consumer,2021-12-05
C08708,Bronx,Consumer,2022-09-27
C08709,Brooklyn,Consumer,2024-04-02
C08710,Queens,Consumer,2021-09-10
C08711,Bronx,Consumer,2022-09-06
C08712,NJ / Metro,Consumer,2024-05-08
C08713,Manhattan,Consumer,2020-12-23
C08714,Manhattan,SMB,2020-03-05
C08715,Manhattan,Consumer,2020-11-08
C08716,Staten Island,Consumer,2021-09-16
C08717,Brooklyn,Consumer,2022-11-01
C08718,Staten Island,Consumer,2022-11-20
C08719,Queens,Consumer,2024-03-05
C08720,NJ / Metro,Consumer,2022-11-27
C08721,Staten Island,Consumer,2021-10-16
C08722,Manhattan,Consumer,2020-06-27
C08723,NJ / Metro,Consumer,2020-09-27
C08724,Brooklyn,Consumer,2022-07-30
C08725,Bronx,Consumer,2022-01-26
C08726,Brooklyn,Consumer,2023-10-01
C08727,Bronx,Consumer,2024-02-10
C08728,Queens,Consumer,2021-07-05
C08729,Brooklyn,Consumer,2023-06-11
C08730,Manhattan,Consumer,2021-12-19
C08731,Queens,Consumer,2021-05-01
C08732,Brooklyn,SMB,2024-09-09
C08733,Manhattan,Consumer,2022-04-11
C08734,Queens,Consumer,2021-12-19
C08735,Brooklyn,Consumer,2024-12-23
C08736,Manhattan,Consumer,2021-07-12
C08737,Staten Island,Consumer,2023-11-07
C08738,Manhattan,Consumer,2021-10-09
C08739,Manhattan,Consumer,2022-03-27
C08740,Queens,Consumer,2021-02-15
C08741,NJ / Metro,Consumer,2021-12-17
C08742,Brooklyn,Consumer,2022-03-18
C08743,Queens,Consumer,2023-12-04
C08744,Manhattan,Consumer,2024-04-19
C08745,Manhattan,Consumer,2022-10-26
C08746,Manhattan,Consumer,2022-10-22
C08747,Manhattan,Consumer,2020-08-09
C08748,Manhattan,Consumer,2020-11-24
C08749,Manhattan,Consumer,2022-03-13
C08750,Staten Island,Consumer,2022-06-17
C08751,Queens,Consumer,2022-06-09
C08752,Manhattan,Consumer,2020-06-21
C08753,Queens,Consumer,2022-03-28
C08754,NJ / Metro,Consumer,2022-02-03
C08755,Brooklyn,Consumer,2020-01-04
C08756,Staten Island,SMB,2022-06-05
C08757,Staten Island,Consumer,2022-08-07
C08758,Bronx,Consumer,2020-07-11
C08759,Manhattan,Consumer,2021-09-12
C08760,Manhattan,Consumer,2021-11-04
C08761,Staten Island,Consumer,2024-09-30
C08762,Brooklyn,Enterprise,2023-08-02
C08763,NJ / Metro,Consumer,2021-12-15
C08764,Staten Island,Consumer,2024-06-11
C08765,Staten Island,Consumer,2023-02-06
C08766,Manhattan,SMB,2022-06-11
C08767,Queens,Consumer,2024-10-11
C08768,Queens,Consumer,2023-06-10
C08769,Staten Island,SMB,2020-03-04
C08770,Staten Island,Consumer,2024-09-09
C08771,Queens,SMB,2023-12-22
C08772,Brooklyn,Consumer,2020-11-28
C08773,NJ / Metro,Consumer,2023-12-20
C08774,NJ / Metro,Consumer,2024-10-30
C08775,Queens,SMB,2021-02-02
C08776,NJ / Metro,Consumer,2024-11-29
C08777,Bronx,Consumer,2023-04-08
C08778,Staten Island,Consumer,2021-01-06
C08779,Staten Island,Consumer,2024-12-02
C08780,Bronx,Consumer,2022-12-23
C08781,Staten Island,Consumer,2021-12-17
C08782,NJ / Metro,Consumer,2024-11-18
C08783,NJ / Metro,Consumer,2020-09-05
C08784,Staten Island,SMB,2023-07-19
C08785,Manhattan,Consumer,2024-05-19
C08786,Bronx,Consumer,2022-12-19
C08787,Brooklyn,Consumer,2024-01-13
C08788,Manhattan,Consumer,2020-10-28
C08789,Staten Island,Consumer,2021-12-23
C08790,Manhattan,Consumer,2022-01-22
C08791,Brooklyn,Consumer,2021-11-11
C08792,NJ / Metro,Consumer,2021-07-06
C08793,Brooklyn,Consumer,2020-01-05
C08794,NJ / Metro,Consumer,2024-09-14
C08795,Staten Island,Consumer,2023-12-02
C08796,Bronx,Consumer,2021-01-30
C08797,Manhattan,Consumer,2024-03-07
C08798,Queens,Consumer,2023-08-18
C08799,Staten Island,Consumer,2023-07-02
C08800,Staten Island,Consumer,2022-04-05
C08801,Staten Island,Consumer,2023-04-28
C08802,NJ / Metro,Consumer,2022-04-14
C08803,Queens,Consumer,2021-02-15
C08804,NJ / Metro,Consumer,2022-04-15
C08805,Manhattan,Consumer,2023-07-09
C08806,Staten Island,SMB,2021-07-27
C08807,Queens,Enterprise,2024-11-27
C08808,Brooklyn,Consumer,2024-06-22
C08809,NJ / Metro,Enterprise,2022-12-19
C08810,NJ / Metro,Consumer,2024-02-11
C08811,NJ / Metro,Consumer,2022-11-26
C08812,Manhattan,Consumer,2020-03-21
C08813,Queens,Consumer,2024-08-11
C08814,Bronx,Consumer,2021-08-11
C08815,Brooklyn,Consumer,2022-03-14
C08816,Queens,Consumer,2023-11-18
C08817,Manhattan,SMB,2023-07-08
C08818,NJ / Metro,Consumer,2024-02-27
C08819,Staten Island,Consumer,2023-09-19
C08820,Queens,Consumer,2021-07-13
C08821,Bronx,Consumer,2021-09-20
C08822,Bronx,Consumer,2020-10-25
C08823,Staten Island,Consumer,2022-02-21
C08824,Queens,Consumer,2023-04-24
C08825,Queens,Consumer,2021-11-27
C08826,NJ / Metro,Consumer,2022-08-16
C08827,Queens,Consumer,2023-12-14
C08828,Bronx,SMB,2024-02-11
C08829,Staten Island,SMB,2020-04-27
C08830,Bronx,Consumer,2021-05-09
C08831,Manhattan,SMB,2022-11-13
C08832,Brooklyn,Consumer,2021-11-03
C08833,Queens,Consumer,2020-05-27
C08834,Manhattan,SMB,2023-11-16
C08835,Queens,Consumer,2022-12-21
C08836,Manhattan,Consumer,2022-04-29
C08837,NJ / Metro,Consumer,2020-07-23
C08838,NJ / Metro,Consumer,2023-09-27
C08839,Bronx,Consumer,2022-05-26
C08840,Manhattan,SMB,2023-09-24
C08841,Queens,Consumer,2024-06-12
C08842,NJ / Metro,SMB,2021-07-13
C08843,Manhattan,Consumer,2023-03-30
C08844,Brooklyn,Consumer,2024-10-07
C08845,Manhattan,SMB,2024-08-17
C08846,Staten Island,Consumer,2022-08-03
C08847,Brooklyn,Consumer,2021-11-27
C08848,Manhattan,Consumer,2020-06-11
C08849,NJ / Metro,Consumer,2024-11-19
C08850,Brooklyn,Consumer,2023-02-11
C08851,Manhattan,Enterprise,2024-11-16
C08852,Manhattan,Consumer,2023-01-01
C08853,Bronx,SMB,2023-03-16
C08854,NJ / Metro,Consumer,2024-04-02
C08855,Brooklyn,Consumer,2021-11-02
C08856,Manhattan,Consumer,2024-12-24
C08857,NJ / Metro,Consumer,2021-08-04
C08858,NJ / Metro,Consumer,2022-05-05
C08859,Queens,SMB,2021-09-25
C08860,Brooklyn,Consumer,2022-04-09
C08861,Brooklyn,Enterprise,2021-10-03
C08862,NJ / Metro,SMB,2022-06-20
C08863,Brooklyn,Consumer,2020-09-26
C08864,Staten Island,SMB,2024-11-20
C08865,Manhattan,Consumer,2024-02-23
C08866,Staten Island,Consumer,2023-12-02
C08867,Bronx,Consumer,2020-08-04
C08868,Brooklyn,Consumer,2023-03-28
C08869,Bronx,Consumer,2022-02-26
C08870,Brooklyn,Consumer,2022-10-15
C08871,Manhattan,Consumer,2020-10-26
C08872,Brooklyn,Consumer,2023-11-23
C08873,Queens,SMB,2024-11-04
C08874,Brooklyn,Consumer,2024-11-23
C08875,Brooklyn,Consumer,2024-01-16
C08876,Brooklyn,Consumer,2023-11-21
C08877,Manhattan,Consumer,2024-11-28
C08878,NJ / Metro,Consumer,2020-02-16
C08879,Bronx,Consumer,2021-08-05
C08880,Queens,Consumer,2022-08-26
C08881,NJ / Metro,Consumer,2023-05-12
C08882,Bronx,Consumer,2022-06-22
C08883,Manhattan,Consumer,2023-08-13
C08884,Brooklyn,Consumer,2020-11-29
C08885,Queens,Consumer,2021-06-24
C08886,NJ / Metro,Consumer,2020-11-07
C08887,NJ / Metro,Enterprise,2020-05-24
C08888,Staten Island,Consumer,2024-03-21
C08889,Manhattan,Consumer,2024-11-30
C08890,Queens,Consumer,2020-03-15
C08891,Brooklyn,Consumer,2023-12-02
C08892,Manhattan,Consumer,2021-10-07
C08893,Manhattan,Consumer,2022-11-28
C08894,Staten Island,Enterprise,2020-10-11
C08895,Bronx,Consumer,2020-07-26
C08896,Manhattan,Consumer,2024-09-04
C08897,Brooklyn,SMB,2022-09-08
C08898,Staten Island,Consumer,2020-10-28
C08899,Bronx,Consumer,2022-08-28
C08900,NJ / Metro,Consumer,2021-04-22
C08901,NJ / Metro,Consumer,2023-10-07
C08902,Manhattan,Consumer,2024-11-03
C08903,Manhattan,Consumer,2020-11-06
C08904,Manhattan,Consumer,2022-08-12
C08905,Brooklyn,Consumer,2021-06-26
C08906,Staten Island,Consumer,2022-01-17
C08907,Manhattan,Consumer,2024-10-18
C08908,Bronx,Consumer,2022-10-24
C08909,Staten Island,Enterprise,2024-07-10
C08910,Bronx,Consumer,2022-10-05
C08911,Brooklyn,Consumer,2023-11-27
C08912,Queens,Consumer,2022-11-26
C08913,Queens,Consumer,2021-07-16
C08914,Bronx,Enterprise,2024-12-21
C08915,Brooklyn,Consumer,2020-12-02
C08916,Manhattan,SMB,2022-05-26
C08917,Bronx,Consumer,2022-11-05
C08918,Manhattan,Consumer,2022-11-27
C08919,NJ / Metro,Consumer,2024-09-04
C08920,Bronx,Consumer,2020-11-10
C08921,Brooklyn,SMB,2022-07-16
C08922,Queens,SMB,2023-03-19
C08923,Brooklyn,SMB,2020-03-04
C08924,Bronx,Consumer,2022-11-26
C08925,Bronx,Consumer,2023-12-26
C08926,Brooklyn,Consumer,2023-05-19
C08927,Manhattan,Consumer,2022-08-20
C08928,Queens,Consumer,2024-03-23
C08929,Queens,Consumer,2023-10-15
C08930,Queens,Consumer,2022-04-16
C08931,Staten Island,Consumer,2024-05-07
C08932,Brooklyn,Consumer,2021-07-19
C08933,Bronx,Consumer,2022-06-26
C08934,Queens,Consumer,2022-06-10
C08935,NJ / Metro,Consumer,2021-10-16
C08936,Staten Island,Consumer,2024-05-12
C08937,Bronx,Consumer,2024-03-08
C08938,NJ / Metro,Consumer,2022-09-27
C08939,NJ / Metro,Consumer,2022-06-13
C08940,NJ / Metro,Consumer,2022-05-10
C08941,Bronx,Enterprise,2021-01-26
C08942,Staten Island,Consumer,2021-10-06
C08943,Queens,SMB,2020-09-24
C08944,Brooklyn,Consumer,2021-05-20
C08945,Staten Island,Consumer,2022-04-17
C08946,Bronx,Consumer,2024-01-06
C08947,Manhattan,Consumer,2021-04-20
C08948,NJ / Metro,Consumer,2024-01-27
C08949,Queens,Consumer,2021-08-07
C08950,Queens,Consumer,2024-07-06
C08951,Bronx,Consumer,2024-11-21
C08952,Brooklyn,Consumer,2021-11-24
C08953,Bronx,Consumer,2022-10-30
C08954,Manhattan,Consumer,2021-03-11
C08955,Queens,Consumer,2023-11-26
C08956,Staten Island,Consumer,2020-06-08
C08957,Brooklyn,Consumer,2021-02-24
C08958,Manhattan,SMB,2021-10-07
C08959,Staten Island,Consumer,2023-07-02
C08960,Queens,Consumer,2021-10-24
C08961,Manhattan,Consumer,2021-12-09
C08962,Brooklyn,Consumer,2020-02-29
C08963,Manhattan,Consumer,2023-12-08
C08964,Bronx,Consumer,2021-05-02
C08965,Staten Island,SMB,2023-08-01
C08966,NJ / Metro,Consumer,2024-11-08
C08967,Manhattan,Consumer,2023-05-07
C08968,Queens,Consumer,2022-02-14
C08969,NJ / Metro,SMB,2023-10-05
C08970,Brooklyn,Consumer,2020-06-29
C08971,Queens,Consumer,2022-07-29
C08972,Staten Island,Consumer,2024-01-04
C08973,Bronx,Consumer,2020-08-02
C08974,Queens,Consumer,2023-08-15
C08975,Queens,Consumer,2023-06-07
C08976,Queens,SMB,2021-04-29
C08977,Bronx,Consumer,2022-08-16
C08978,NJ / Metro,SMB,2024-07-08
C08979,NJ / Metro,Consumer,2021-01-22
C08980,Brooklyn,Consumer,2022-07-09
C08981,Manhattan,Consumer,2022-05-29
C08982,Queens,Consumer,2020-11-28
C08983,Staten Island,Consumer,2023-05-22
C08984,Bronx,Consumer,2023-11-18
C08985,Bronx,SMB,2022-12-07
C08986,Bronx,SMB,2024-09-25
C08987,Queens,Consumer,2022-09-16
C08988,Brooklyn,Consumer,2024-08-23
C08989,Brooklyn,Consumer,2024-03-12
C08990,Staten Island,Consumer,2021-07-04
C08991,Manhattan,Consumer,2024-08-18
C08992,Staten Island,Consumer,2021-10-22
C08993,Brooklyn,SMB,2021-06-07
C08994,Bronx,Consumer,2021-04-03
C08995,Queens,Consumer,2021-01-30
C08996,Queens,Consumer,2021-10-27
C08997,Bronx,Consumer,2023-08-02
C08998,Brooklyn,Consumer,2021-05-03
C08999,Queens,Consumer,2020-08-26
C09000,Brooklyn,Consumer,2020-12-05
C09001,Brooklyn,Consumer,2021-12-11
C09002,NJ / Metro,Consumer,2024-12-14
C09003,Queens,Consumer,2020-07-17
C09004,Staten Island,Consumer,2024-04-17
C09005,Manhattan,Consumer,2020-12-15
C09006,Bronx,Consumer,2024-07-17
C09007,Bronx,Consumer,2020-02-02
C09008,Bronx,SMB,2020-12-10
C09009,Bronx,Consumer,2020-07-25
C09010,Bronx,Consumer,2024-06-11
C09011,Manhattan,Consumer,2024-08-03
C09012,Bronx,Consumer,2022-03-10
C09013,Brooklyn,SMB,2020-05-19
C09014,Queens,Consumer,2023-07-19
C09015,Manhattan,Consumer,2024-12-31
C09016,Staten Island,Consumer,2020-09-02
C09017,NJ / Metro,Consumer,2024-12-13
C09018,Brooklyn,Enterprise,2020-09-10
C09019,Manhattan,Consumer,2023-12-15
C09020,Staten Island,Consumer,2023-12-09
C09021,Brooklyn,Consumer,2023-12-05
C09022,Staten Island,SMB,2022-12-25
C09023,Manhattan,Consumer,2020-12-21
C09024,NJ / Metro,Consumer,2021-06-25
C09025,Staten Island,Consumer,2021-08-06
C09026,Manhattan,Consumer,2022-12-18
C09027,NJ / Metro,Consumer,2021-06-25
C09028,Brooklyn,Consumer,2022-09-05
C09029,NJ / Metro,Consumer,2022-08-12
C09030,Staten Island,Consumer,2021-11-03
C09031,Brooklyn,Consumer,2022-02-08
C09032,Staten Island,Consumer,2021-02-08
C09033,Staten Island,Consumer,2022-07-09
C09034,Brooklyn,Consumer,2021-05-18
C09035,Bronx,Consumer,2024-05-23
C09036,Queens,Consumer,2021-11-26
C09037,NJ / Metro,Consumer,2020-11-21
C09038,Queens,Consumer,2024-01-22
C09039,NJ / Metro,Enterprise,2024-04-19
C09040,Staten Island,Consumer,2020-12-25
C09041,Bronx,Consumer,2021-11-08
C09042,NJ / Metro,Consumer,2024-12-08
C09043,Staten Island,Consumer,2020-03-31
C09044,Manhattan,Consumer,2021-02-23
C09045,Brooklyn,Consumer,2022-02-01
C09046,Bronx,Consumer,2024-11-17
C09047,Queens,Consumer,2024-06-07
C09048,NJ / Metro,Consumer,2020-02-04
C09049,NJ / Metro,Consumer,2024-04-22
C09050,NJ / Metro,SMB,2022-12-27
C09051,NJ / Metro,Consumer,2021-10-07
C09052,Bronx,Consumer,2020-10-23
C09053,NJ / Metro,Consumer,2020-04-16
C09054,Brooklyn,SMB,2020-04-10
C09055,Brooklyn,Consumer,2022-01-26
C09056,Bronx,Consumer,2023-03-16
C09057,Queens,Enterprise,2021-11-06
C09058,Manhattan,SMB,2023-12-08
C09059,Brooklyn,Consumer,2020-07-26
C09060,Staten Island,SMB,2024-03-23
C09061,Manhattan,Consumer,2020-10-08
C09062,Brooklyn,SMB,2024-04-13
C09063,Bronx,Consumer,2020-03-23
C09064,NJ / Metro,SMB,2021-10-09
C09065,Manhattan,SMB,2022-12-13
C09066,Staten Island,Consumer,2024-11-25
C09067,Brooklyn,Consumer,2023-06-27
C09068,Brooklyn,Consumer,2023-08-10
C09069,Manhattan,Consumer,2021-07-30
C09070,Manhattan,Consumer,2023-11-25
C09071,Brooklyn,Consumer,2024-05-04
C09072,Brooklyn,SMB,2020-08-06
C09073,Manhattan,SMB,2021-06-22
C09074,Staten Island,Consumer,2024-07-13
C09075,Staten Island,Consumer,2024-10-21
C09076,Manhattan,SMB,2024-03-26
C09077,NJ / Metro,Consumer,2024-03-23
C09078,Brooklyn,Consumer,2021-05-02
C09079,NJ / Metro,Consumer,2021-06-04
C09080,Brooklyn,Consumer,2022-05-29
C09081,Bronx,SMB,2024-04-06
C09082,Bronx,Consumer,2022-12-28
C09083,NJ / Metro,Consumer,2023-12-26
C09084,Bronx,Consumer,2024-11-30
C09085,Brooklyn,SMB,2022-12-29
C09086,Queens,Consumer,2020-10-31
C09087,Queens,Consumer,2024-04-15
C09088,Brooklyn,Consumer,2022-02-06
C09089,Queens,Consumer,2020-11-29
C09090,NJ / Metro,Consumer,2024-09-22
C09091,Bronx,Consumer,2022-05-15
C09092,Manhattan,Consumer,2024-02-03
C09093,Queens,Consumer,2023-10-11
C09094,Bronx,Consumer,2024-04-12
C09095,Queens,Consumer,2020-05-14
C09096,Queens,Consumer,2022-12-03
C09097,Bronx,Consumer,2024-03-18
C09098,NJ / Metro,Consumer,2024-02-12
C09099,Brooklyn,Consumer,2022-12-20
C09100,Staten Island,Consumer,2023-09-01
C09101,Brooklyn,Consumer,2021-08-22
C09102,Manhattan,Consumer,2024-10-14
C09103,Brooklyn,Consumer,2022-06-28
C09104,Bronx,Consumer,2021-08-04
C09105,NJ / Metro,Consumer,2022-01-12
C09106,Queens,Consumer,2020-08-15
C09107,Manhattan,Consumer,2024-12-22
C09108,Queens,Enterprise,2022-10-29
C09109,Brooklyn,Consumer,2023-09-22
C09110,Queens,Consumer,2021-10-11
C09111,Staten Island,Consumer,2024-06-20
C09112,Brooklyn,Consumer,2020-11-10
C09113,Manhattan,Consumer,2021-02-23
C09114,NJ / Metro,Consumer,2020-07-29
C09115,Manhattan,Consumer,2022-10-03
C09116,Brooklyn,Consumer,2023-09-06
C09117,Queens,Consumer,2020-12-23
C09118,NJ / Metro,Consumer,2020-08-26
C09119,Brooklyn,Consumer,2023-02-15
C09120,Staten Island,Consumer,2021-05-28
C09121,NJ / Metro,SMB,2021-07-04
