order_id,customer_id,order_date,sales_channel,order_status
O0071428,C06835,2020-11-15,Store,Completed
O0071429,C05395,2021-05-03,Online,Returned
O0071430,C07343,2021-09-19,Store,Completed
O0071431,C04058,2024-11-13,Online,Completed
O0071432,C03359,2020-06-27,Online,Completed
O0071433,C08676,2020-08-16,Pickup,Completed
O0071434,C04195,2023-03-01,Online,Completed
O0071435,C05775,2023-11-15,Store,Completed
O0071436,C02635,2020-12-08,Online,Completed
O0071437,C09542,2022-09-05,Store,Completed
O0071438,C05098,2023-09-18,Online,Completed
O0071439,C01921,2020-12-25,Online,Completed
O0071440,C06956,2023-09-08,Store,Completed
O0071441,C02747,2024-12-01,Pickup,Cancelled
O0071442,C08303,2024-05-31,Store,Completed
O0071443,C09459,2023-02-25,Store,Completed
O0071444,C06409,2021-12-31,Online,Completed
O0071445,C08600,2024-12-08,Online,Completed
O0071446,C06097,2022-09-01,Store,Completed
O0071447,C05838,2024-10-06,Store,Completed
O0071448,C01829,2023-02-10,Online,Completed
O0071449,C00195,2022-06-18,Online,Completed
O0071450,C06696,2020-11-18,Delivery,Completed
O0071451,C01499,2022-10-30,Store,Completed
O0071452,C03177,2022-12-06,Online,Completed
O0071453,C01174,2020-08-20,Pickup,Completed
O0071454,C06829,2020-11-28,Store,Completed
O0071455,C06441,2024-03-12,Online,Completed
O0071456,C04260,2021-12-29,Store,Completed
O0071457,C00294,2023-07-12,Online,Completed
O0071458,C05604,2021-02-20,Store,Completed
O0071459,C04671,2021-04-28,Store,Cancelled
O0071460,C07974,2021-06-23,Online,Completed
O0071461,C06913,2023-10-01,Online,Completed
O0071462,C02697,2023-11-28,Store,Completed
O0071463,C00162,2021-03-15,Store,Cancelled
O0071464,C00041,2022-12-01,Online,Returned
O0071465,C02966,2024-12-25,Store,Completed
O0071466,C02707,2020-12-04,Online,Cancelled
O0071467,C04950,2021-07-04,Online,Completed
O0071468,C09723,2020-06-20,Store,Completed
O0071469,C01056,2022-12-03,Store,Completed
O0071470,C02114,2023-11-03,Online,Completed
O0071471,C07125,2020-09-17,Store,Completed
O0071472,C00770,2024-01-04,Delivery,Completed
O0071473,C08082,2024-11-30,Online,Completed
O0071474,C02030,2022-07-22,Online,Completed
O0071475,C02879,2024-12-06,Online,Completed
O0071476,C05837,2020-02-16,Store,Completed
O0071477,C06421,2024-09-17,Delivery,Completed
O0071478,C08324,2024-07-18,Online,Completed
O0071479,C05759,2022-12-30,Online,Completed
O0071480,C03255,2023-07-24,Online,Completed
O0071481,C03492,2023-02-16,Store,Completed
O0071482,C02623,2022-05-17,Store,Completed
O0071483,C07502,2024-06-19,Online,Cancelled
O0071484,C06176,2021-09-05,Online,Completed
O0071485,C03627,2020-01-11,Store,Completed
O0071486,C07293,2020-05-24,Online,Completed
O0071487,C04776,2023-03-06,Online,Completed
O0071488,C08493,2021-12-21,Store,Completed
O0071489,C04723,2023-12-03,Online,Completed
O0071490,C03542,2024-09-02,Pickup,Completed
O0071491,C02733,2023-11-22,Store,Completed
O0071492,C05027,2024-06-01,Online,Completed
O0071493,C01763,2021-01-24,Store,Completed
O0071494,C01472,2021-03-24,Online,Returned
O0071495,C01865,2023-11-16,Store,Completed
O0071496,C05906,2023-04-15,Store,Completed
O0071497,C04933,2022-12-15,Online,Completed
O0071498,C07554,2023-11-26,Online,Completed
O0071499,C01519,2022-10-02,Store,Completed
O0071500,C08618,2021-11-05,Store,Completed
O0071501,C06480,2023-07-04,Online,Completed
O0071502,C07321,2020-04-11,Store,Completed
O0071503,C05718,2022-09-18,Delivery,Completed
O0071504,C06962,2022-10-07,Store,Completed
O0071505,C08941,2024-07-18,Online,Completed
O0071506,C08827,2022-11-18,Store,Completed
O0071507,C07975,2024-09-07,Pickup,Completed
O0071508,C08214,2021-10-03,Online,Cancelled
O0071509,C01291,2020-02-08,Online,Completed
O0071510,C05577,2020-04-18,Online,Completed
O0071511,C00899,2024-01-20,Online,Completed
O0071512,C01212,2024-11-12,Online,Completed
O0071513,C01287,2022-02-13,Delivery,Cancelled
O0071514,C03485,2023-07-28,Online,Completed
O0071515,C06961,2022-10-14,Store,Completed
O0071516,C07118,2021-07-11,Online,Completed
O0071517,C02092,2020-05-02,Store,Completed
O0071518,C00536,2024-10-31,Online,Completed
O0071519,C07818,2020-03-27,Store,Returned
O0071520,C09295,2023-12-28,Online,Completed
O0071521,C09303,2020-04-16,Store,Returned
O0071522,C06412,2022-09-07,Online,Cancelled
O0071523,C09279,2021-11-18,Online,Completed
O0071524,C06820,2024-07-12,Delivery,Completed
O0071525,C02791,2023-11-25,Online,Completed
O0071526,C01754,2023-11-15,Store,Completed
O0071527,C06648,2022-02-06,Pickup,Completed
O0071528,C09630,2022-11-30,Store,Completed
O0071529,C03198,2022-11-23,Pickup,Completed
O0071530,C01395,2024-10-27,Online,Completed
O0071531,C06459,2022-07-14,Pickup,Completed
O0071532,C04159,2021-05-02,Online,Completed
O0071533,C02484,2023-08-02,Pickup,Completed
O0071534,C02138,2022-09-24,Online,Completed
O0071535,C09639,2020-10-29,Store,Completed
O0071536,C05223,2024-11-17,Store,Completed
O0071537,C06393,2021-04-12,Online,Completed
O0071538,C06187,2023-12-30,Delivery,Returned
O0071539,C02451,2021-06-16,Delivery,Completed
O0071540,C06075,2022-02-22,Store,Returned
O0071541,C01260,2022-07-19,Store,Completed
O0071542,C09433,2021-11-27,Online,Completed
O0071543,C00768,2024-01-12,Online,Completed
O0071544,C02318,2023-04-13,Store,Completed
O0071545,C01866,2024-07-23,Online,Completed
O0071546,C07734,2023-12-14,Online,Completed
O0071547,C07854,2022-11-04,Store,Completed
O0071548,C03998,2022-02-26,Online,Completed
O0071549,C07593,2022-02-11,Store,Completed
O0071550,C01610,2021-11-06,Store,Completed
O0071551,C02241,2020-08-04,Online,Completed
O0071552,C01651,2021-08-21,Pickup,Completed
O0071553,C01412,2024-08-17,Online,Completed
O0071554,C07318,2021-11-27,Delivery,Completed
O0071555,C02892,2024-07-16,Pickup,Completed
O0071556,C09790,2024-02-08,Delivery,Completed
O0071557,C06958,2024-11-29,Online,Completed
O0071558,C05038,2024-11-23,Pickup,Completed
O0071559,C00276,2024-06-17,Store,Completed
O0071560,C03653,2022-10-18,Pickup,Completed
O0071561,C00157,2024-10-15,Pickup,Completed
O0071562,C00091,2021-12-15,Pickup,Completed
O0071563,C03003,2020-02-22,Online,Completed
O0071564,C09029,2022-12-06,Online,Completed
O0071565,C09163,2022-10-24,Online,Completed
O0071566,C03310,2022-10-19,Store,Returned
O0071567,C07008,2020-04-16,Online,Completed
O0071568,C05590,2023-11-26,Online,Completed
O0071569,C09472,2021-04-02,Online,Completed
O0071570,C00810,2020-08-12,Store,Completed
O0071571,C03125,2023-03-25,Online,Completed
O0071572,C01777,2023-08-02,Online,Completed
O0071573,C02523,2021-12-29,Online,Completed
O0071574,C02440,2023-11-11,Online,Returned
O0071575,C03693,2022-08-01,Online,Completed
O0071576,C04201,2020-09-03,Online,Completed
O0071577,C06467,2023-07-28,Store,Completed
O0071578,C07794,2023-04-21,Store,Returned
O0071579,C02660,2020-09-05,Pickup,Completed
O0071580,C02863,2020-05-30,Online,Completed
O0071581,C02272,2024-06-01,Online,Returned
O0071582,C06622,2024-03-16,Pickup,Completed
O0071583,C07505,2024-11-10,Online,Completed
O0071584,C02482,2021-06-06,Online,Completed
O0071585,C07795,2020-02-04,Delivery,Completed
O0071586,C03801,2023-09-04,Online,Completed
O0071587,C08939,2020-08-29,Online,Completed
O0071588,C07564,2021-11-08,Store,Completed
O0071589,C01857,2020-06-18,Pickup,Completed
O0071590,C09143,2024-12-29,Store,Cancelled
O0071591,C06361,2021-09-17,Store,Cancelled
O0071592,C02104,2020-12-29,Delivery,Returned
O0071593,C00754,2021-09-17,Pickup,Completed
O0071594,C09621,2020-11-28,Store,Completed
O0071595,C06111,2020-11-01,Pickup,Completed
O0071596,C07743,2023-07-10,Store,Completed
O0071597,C00666,2022-12-05,Online,Completed
O0071598,C09174,2020-08-26,Store,Completed
O0071599,C02867,2023-09-19,Delivery,Completed
O0071600,C02212,2023-07-26,Online,Completed
O0071601,C02551,2020-03-06,Online,Completed
O0071602,C07232,2022-07-22,Online,Completed
O0071603,C09292,2021-12-31,Online,Completed
O0071604,C02875,2024-11-20,Delivery,Completed
O0071605,C08028,2020-02-14,Store,Completed
O0071606,C02591,2021-12-03,Online,Completed
O0071607,C03702,2022-12-31,Store,Completed
O0071608,C06072,2022-03-15,Online,Completed
O0071609,C08058,2023-11-27,Online,Completed
O0071610,C04601,2024-12-25,Online,Completed
O0071611,C08787,2022-11-22,Store,Completed
O0071612,C08379,2024-11-29,Store,Completed
O0071613,C08345,2020-06-12,Store,Returned
O0071614,C03143,2021-02-25,Store,Completed
O0071615,C07879,2024-09-23,Store,Completed
O0071616,C05339,2024-11-23,Online,Completed
O0071617,C06580,2020-03-23,Store,Completed
O0071618,C04188,2020-10-17,Online,Completed
O0071619,C00907,2024-09-04,Online,Completed
O0071620,C00558,2021-06-28,Online,Completed
O0071621,C05201,2021-07-09,Online,Cancelled
O0071622,C02909,2020-12-27,Online,Completed
O0071623,C08423,2023-06-25,Online,Completed
O0071624,C04892,2022-12-02,Store,Completed
O0071625,C06739,2021-08-05,Pickup,Completed
O0071626,C02908,2020-12-27,Store,Cancelled
O0071627,C04423,2022-12-05,Online,Cancelled
O0071628,C07533,2023-08-13,Store,Completed
O0071629,C08111,2023-06-16,Pickup,Completed
O0071630,C03486,2023-12-25,Store,Returned
O0071631,C00603,2023-01-01,Pickup,Completed
O0071632,C04507,2020-10-29,Online,Completed
O0071633,C02527,2023-05-13,Online,Completed
O0071634,C01758,2024-11-11,Pickup,Completed
O0071635,C05258,2021-07-25,Online,Completed
O0071636,C08750,2022-06-19,Online,Completed
O0071637,C01956,2021-01-21,Online,Completed
O0071638,C02525,2023-10-12,Pickup,Completed
O0071639,C07596,2023-02-06,Online,Completed
O0071640,C02230,2021-06-18,Pickup,Completed
O0071641,C05857,2024-05-01,Online,Completed
O0071642,C07775,2024-12-04,Store,Cancelled
O0071643,C08767,2020-08-10,Delivery,Completed
O0071644,C07080,2023-11-19,Online,Completed
O0071645,C07935,2022-02-25,Online,Completed
O0071646,C05466,2022-01-03,Store,Completed
O0071647,C05251,2020-07-11,Store,Cancelled
O0071648,C09114,2022-03-10,Store,Completed
O0071649,C00246,2021-04-28,Online,Completed
O0071650,C02951,2023-01-31,Delivery,Completed
O0071651,C04681,2024-08-20,Store,Completed
O0071652,C01148,2022-06-27,Store,Completed
O0071653,C07171,2021-11-27,Online,Completed
O0071654,C03998,2024-02-20,Store,Completed
O0071655,C03455,2022-11-11,Online,Completed
O0071656,C07402,2024-06-26,Online,Completed
O0071657,C04203,2023-07-06,Online,Completed
O0071658,C03302,2022-12-04,Online,Completed
O0071659,C05050,2023-08-06,Online,Completed
O0071660,C01672,2021-11-25,Store,Completed
O0071661,C04494,2022-10-23,Online,Returned
O0071662,C06672,2024-11-10,Online,Completed
O0071663,C05618,2023-12-04,Online,Cancelled
O0071664,C04848,2021-10-20,Online,Completed
O0071665,C00822,2020-07-06,Online,Completed
O0071666,C04010,2022-02-24,Online,Completed
O0071667,C00176,2020-11-14,Online,Completed
O0071668,C01948,2020-12-20,Online,Completed
O0071669,C01818,2021-12-25,Online,Completed
O0071670,C06363,2023-07-23,Delivery,Completed
O0071671,C07188,2022-11-22,Pickup,Completed
O0071672,C07873,2021-01-25,Store,Completed
O0071673,C09909,2022-01-26,Online,Completed
O0071674,C05547,2023-05-31,Online,Completed
O0071675,C06790,2020-10-23,Online,Completed
O0071676,C04866,2024-12-07,Online,Completed
O0071677,C02461,2022-11-16,Online,Returned
O0071678,C06292,2024-03-23,Online,Completed
O0071679,C03877,2023-09-16,Pickup,Completed
O0071680,C00579,2021-09-04,Store,Completed
O0071681,C06044,2021-12-12,Online,Completed
O0071682,C02613,2022-02-27,Store,Completed
O0071683,C01517,2023-09-09,Online,Completed
O0071684,C03391,2022-12-18,Store,Completed
O0071685,C04969,2022-05-25,Store,Completed
O0071686,C06891,2024-05-18,Online,Completed
O0071687,C03830,2022-09-25,Store,Returned
O0071688,C02492,2021-05-04,Store,Completed
O0071689,C03716,2024-11-02,Store,Completed
O0071690,C00197,2023-07-10,Online,Completed
O0071691,C05840,2024-11-18,Online,Completed
O0071692,C01445,2022-12-08,Online,Completed
O0071693,C01092,2024-09-25,Delivery,Completed
O0071694,C05214,2022-11-11,Online,Completed
O0071695,C01530,2023-12-04,Store,Completed
O0071696,C01704,2023-07-11,Online,Returned
O0071697,C06132,2024-10-03,Store,Completed
O0071698,C02681,2021-12-15,Store,Completed
O0071699,C01992,2020-10-21,Store,Completed
O0071700,C02956,2022-07-01,Store,Completed
O0071701,C03036,2023-07-01,Online,Completed
O0071702,C04634,2024-12-09,Online,Completed
O0071703,C04019,2024-04-22,Online,Completed
O0071704,C05481,2020-09-05,Store,Completed
O0071705,C09365,2021-11-10,Online,Completed
O0071706,C05281,2022-05-21,Pickup,Returned
O0071707,C03872,2021-12-11,Delivery,Completed
O0071708,C09134,2020-12-05,Store,Completed
O0071709,C09750,2022-02-12,Store,Cancelled
O0071710,C03791,2024-01-13,Store,Completed
O0071711,C04815,2021-11-09,Delivery,Completed
O0071712,C09585,2021-10-01,Online,Completed
O0071713,C04060,2024-03-10,Pickup,Completed
O0071714,C00617,2020-12-13,Delivery,Completed
O0071715,C04566,2024-05-01,Store,Completed
O0071716,C01912,2023-05-26,Store,Completed
O0071717,C07349,2020-04-03,Store,Completed
O0071718,C07956,2024-08-11,Store,Completed
O0071719,C05979,2020-10-18,Pickup,Cancelled
O0071720,C02048,2023-02-18,Online,Cancelled
O0071721,C02646,2024-07-24,Online,Completed
O0071722,C01634,2022-12-23,Pickup,Completed
O0071723,C08526,2022-03-27,Online,Completed
O0071724,C00687,2024-02-19,Online,Completed
O0071725,C02522,2021-10-25,Store,Completed
O0071726,C01760,2021-02-06,Delivery,Returned
O0071727,C05019,2022-12-03,Pickup,Completed
O0071728,C04474,2022-12-07,Delivery,Completed
O0071729,C01293,2020-02-03,Online,Completed
O0071730,C09167,2021-10-02,Store,Completed
O0071731,C05205,2024-10-21,Delivery,Completed
O0071732,C08399,2023-08-12,Delivery,Completed
O0071733,C03476,2023-03-17,Online,Completed
O0071734,C00700,2021-08-31,Store,Completed
O0071735,C08758,2020-12-16,Online,Completed
O0071736,C01102,2024-09-30,Store,Completed
O0071737,C03246,2023-10-20,Pickup,Completed
O0071738,C07632,2021-02-26,Store,Cancelled
O0071739,C09839,2022-04-07,Online,Completed
O0071740,C09706,2021-02-21,Delivery,Completed
O0071741,C01632,2023-02-27,Store,Completed
O0071742,C08945,2023-11-26,Online,Completed
O0071743,C05002,2020-07-23,Online,Completed
O0071744,C03645,2021-04-22,Online,Completed
O0071745,C08186,2021-01-22,Online,Completed
O0071746,C05580,2023-01-01,Online,Completed
O0071747,C00273,2020-12-18,Store,Completed
O0071748,C01583,2020-12-25,Online,Completed
O0071749,C05546,2024-04-07,Delivery,Completed
O0071750,C06385,2020-06-07,Pickup,Completed
O0071751,C09908,2021-12-01,Store,Completed
O0071752,C09179,2024-12-08,Pickup,Returned
O0071753,C00490,2021-12-19,Store,Cancelled
O0071754,C00766,2020-09-01,Store,Completed
O0071755,C03957,2024-08-09,Online,Completed
O0071756,C06309,2023-08-23,Online,Completed
O0071757,C06962,2022-09-13,Online,Completed
O0071758,C01018,2022-10-23,Online,Completed
O0071759,C06809,2022-08-19,Pickup,Completed
O0071760,C03494,2020-12-21,Store,Completed
O0071761,C02167,2023-11-01,Pickup,Completed
O0071762,C09322,2023-08-23,Online,Completed
O0071763,C06589,2024-03-06,Delivery,Completed
O0071764,C04878,2021-08-20,Delivery,Completed
O0071765,C05241,2023-07-20,Store,Completed
O0071766,C01725,2021-12-21,Pickup,Completed
O0071767,C00658,2024-08-16,Online,Completed
O0071768,C08337,2023-03-14,Online,Completed
O0071769,C07428,2023-08-13,Online,Completed
O0071770,C05596,2021-02-05,Store,Completed
O0071771,C08310,2020-10-23,Store,Completed
O0071772,C03956,2023-05-13,Online,Completed
O0071773,C07421,2023-08-18,Store,Completed
O0071774,C03434,2024-05-19,Online,Completed
O0071775,C07886,2021-04-05,Store,Completed
O0071776,C08031,2021-10-02,Pickup,Completed
O0071777,C08482,2020-10-15,Online,Cancelled
O0071778,C00564,2023-10-31,Pickup,Completed
O0071779,C05729,2020-12-22,Online,Completed
O0071780,C06553,2023-05-23,Store,Completed
O0071781,C03529,2023-02-17,Delivery,Completed
O0071782,C07918,2023-07-26,Online,Completed
O0071783,C05708,2024-08-02,Store,Completed
O0071784,C09402,2020-06-21,Online,Completed
O0071785,C08627,2024-03-09,Pickup,Completed
O0071786,C09296,2023-07-11,Online,Completed
O0071787,C05776,2022-11-08,Pickup,Completed
O0071788,C07544,2024-02-14,Store,Completed
O0071789,C08024,2024-07-27,Online,Completed
O0071790,C05817,2021-04-23,Online,Returned
O0071791,C00154,2020-10-27,Store,Completed
O0071792,C08852,2023-03-11,Pickup,Completed
O0071793,C07418,2023-10-01,Store,Completed
O0071794,C09126,2022-09-23,Online,Completed
O0071795,C09097,2024-12-07,Online,Completed
O0071796,C02103,2022-03-28,Store,Completed
O0071797,C06640,2022-12-22,Online,Completed
O0071798,C02708,2021-11-17,Online,Completed
O0071799,C00388,2022-04-10,Online,Completed
O0071800,C04658,2021-12-20,Online,Completed
O0071801,C06332,2024-10-22,Online,Completed
O0071802,C00058,2020-12-22,Online,Completed
O0071803,C00003,2024-05-05,Online,Completed
O0071804,C08598,2020-02-12,Online,Completed
O0071805,C01378,2020-10-20,Store,Completed
O0071806,C07564,2022-06-16,Online,Completed
O0071807,C04233,2023-11-04,Online,Completed
O0071808,C06027,2022-05-09,Online,Completed
O0071809,C07179,2024-12-20,Online,Completed
O0071810,C00328,2020-09-22,Online,Completed
O0071811,C04473,2023-09-11,Pickup,Completed
O0071812,C00564,2020-11-23,Store,Completed
O0071813,C01772,2024-12-01,Online,Completed
O0071814,C08565,2021-12-06,Store,Completed
O0071815,C07422,2020-10-31,Delivery,Completed
O0071816,C09204,2022-06-03,Online,Completed
O0071817,C09245,2021-11-28,Delivery,Completed
O0071818,C01041,2022-04-13,Online,Completed
O0071819,C06916,2023-06-26,Online,Returned
O0071820,C03076,2024-05-04,Pickup,Completed
O0071821,C09220,2022-11-15,Online,Returned
O0071822,C03680,2020-11-29,Online,Completed
O0071823,C08937,2020-11-29,Online,Completed
O0071824,C07309,2021-05-17,Online,Completed
O0071825,C08303,2023-03-25,Delivery,Completed
O0071826,C08636,2024-10-12,Store,Completed
O0071827,C07895,2024-02-23,Pickup,Completed
O0071828,C00633,2020-12-09,Delivery,Completed
O0071829,C06810,2020-07-04,Online,Completed
O0071830,C01621,2021-09-12,Online,Cancelled
O0071831,C05640,2023-05-03,Store,Completed
O0071832,C05144,2020-07-06,Store,Cancelled
O0071833,C00019,2020-12-08,Online,Completed
O0071834,C07464,2023-06-22,Online,Cancelled
O0071835,C05915,2023-12-28,Pickup,Completed
O0071836,C00672,2021-08-13,Online,Completed
O0071837,C02315,2023-01-14,Delivery,Completed
O0071838,C04971,2021-06-10,Online,Returned
O0071839,C09819,2022-12-13,Delivery,Completed
O0071840,C07155,2024-07-04,Online,Completed
O0071841,C00242,2020-11-03,Store,Completed
O0071842,C04454,2020-12-23,Online,Completed
O0071843,C08859,2023-10-06,Delivery,Completed
O0071844,C06175,2021-02-27,Online,Completed
O0071845,C03379,2022-09-11,Online,Completed
O0071846,C00918,2024-04-09,Pickup,Completed
O0071847,C02793,2022-11-06,Online,Completed
O0071848,C09025,2024-12-12,Delivery,Completed
O0071849,C07218,2020-08-07,Online,Completed
O0071850,C04553,2023-08-13,Online,Completed
O0071851,C05559,2020-06-28,Online,Completed
O0071852,C08594,2020-11-29,Store,Completed
O0071853,C01351,2023-08-06,Online,Completed
O0071854,C09200,2021-09-18,Online,Completed
O0071855,C00523,2023-01-17,Store,Completed
O0071856,C02086,2020-12-04,Store,Completed
O0071857,C01137,2020-11-15,Store,Cancelled
O0071858,C07234,2020-12-08,Store,Completed
O0071859,C08686,2021-12-01,Store,Completed
O0071860,C08706,2021-02-04,Online,Completed
O0071861,C00735,2022-11-10,Online,Completed
O0071862,C09980,2021-04-28,Pickup,Completed
O0071863,C08223,2020-03-31,Online,Completed
O0071864,C03370,2024-12-26,Online,Completed
O0071865,C00558,2024-06-22,Online,Completed
O0071866,C06124,2023-05-01,Store,Completed
O0071867,C08262,2021-12-20,Delivery,Completed
O0071868,C08081,2022-07-31,Online,Completed
O0071869,C08520,2023-03-03,Online,Completed
O0071870,C06683,2023-11-13,Store,Completed
O0071871,C09656,2021-11-09,Online,Completed
O0071872,C04714,2023-09-09,Online,Completed
O0071873,C01803,2020-10-20,Online,Completed
O0071874,C04448,2022-11-24,Online,Completed
O0071875,C07778,2024-01-14,Delivery,Completed
O0071876,C04105,2020-12-12,Online,Completed
O0071877,C06242,2020-12-20,Online,Completed
O0071878,C05223,2022-06-08,Online,Completed
O0071879,C06882,2020-11-18,Delivery,Cancelled
O0071880,C03165,2021-08-20,Pickup,Completed
O0071881,C02342,2024-09-19,Pickup,Completed
O0071882,C03447,2023-08-06,Pickup,Cancelled
O0071883,C09320,2020-10-14,Online,Completed
O0071884,C09225,2022-10-02,Online,Completed
O0071885,C08087,2020-08-18,Pickup,Completed
O0071886,C08404,2024-11-02,Online,Completed
O0071887,C01490,2020-11-22,Online,Completed
O0071888,C02366,2021-04-04,Online,Completed
O0071889,C05374,2022-10-30,Delivery,Completed
O0071890,C09163,2020-10-22,Store,Returned
O0071891,C03216,2023-07-08,Delivery,Cancelled
O0071892,C06748,2021-11-07,Online,Returned
O0071893,C07244,2022-12-12,Online,Completed
O0071894,C01537,2023-12-17,Pickup,Completed
O0071895,C02072,2021-03-14,Online,Completed
O0071896,C01709,2020-12-14,Online,Completed
O0071897,C06873,2020-06-25,Store,Completed
O0071898,C07329,2023-03-05,Online,Completed
O0071899,C09965,2020-09-05,Online,Completed
O0071900,C00235,2022-11-28,Store,Returned
O0071901,C03927,2021-04-20,Pickup,Completed
O0071902,C06074,2021-05-06,Store,Completed
O0071903,C03198,2021-05-27,Pickup,Returned
O0071904,C06107,2023-12-10,Online,Completed
O0071905,C08099,2023-07-22,Online,Completed
O0071906,C01092,2020-11-17,Pickup,Completed
O0071907,C03740,2021-03-07,Delivery,Cancelled
O0071908,C04346,2024-12-15,Online,Completed
O0071909,C04639,2021-05-17,Online,Completed
O0071910,C02695,2022-05-08,Online,Completed
O0071911,C03347,2022-12-29,Store,Completed
O0071912,C04362,2022-11-14,Online,Completed
O0071913,C03031,2022-04-23,Pickup,Completed
O0071914,C03895,2021-11-13,Delivery,Completed
O0071915,C04501,2020-01-27,Online,Cancelled
O0071916,C08900,2023-08-19,Pickup,Completed
O0071917,C07772,2022-07-24,Pickup,Completed
O0071918,C01062,2023-11-12,Online,Completed
O0071919,C01326,2023-03-02,Pickup,Completed
O0071920,C07824,2023-12-20,Online,Completed
O0071921,C08099,2024-04-28,Online,Completed
O0071922,C05017,2023-02-25,Online,Completed
O0071923,C03722,2021-06-26,Store,Completed
O0071924,C05490,2020-10-07,Store,Completed
O0071925,C09153,2021-12-23,Store,Completed
O0071926,C04522,2024-09-05,Online,Cancelled
O0071927,C05078,2021-01-02,Online,Completed
O0071928,C02153,2022-06-29,Online,Completed
O0071929,C00661,2020-12-08,Online,Completed
O0071930,C00729,2023-03-24,Online,Completed
O0071931,C04800,2024-07-09,Online,Completed
O0071932,C04834,2021-12-18,Online,Returned
O0071933,C07842,2022-12-06,Online,Completed
O0071934,C04090,2024-06-16,Store,Completed
O0071935,C07686,2021-03-18,Online,Completed
O0071936,C02020,2023-07-12,Store,Completed
O0071937,C09500,2024-06-18,Online,Completed
O0071938,C07371,2024-10-15,Store,Completed
O0071939,C06920,2022-10-08,Online,Completed
O0071940,C01556,2023-10-01,Store,Completed
O0071941,C05543,2023-12-10,Online,Completed
O0071942,C04869,2022-05-04,Delivery,Completed
O0071943,C00807,2021-12-10,Delivery,Completed
O0071944,C00754,2021-08-17,Online,Completed
O0071945,C02723,2022-12-28,Store,Completed
O0071946,C09153,2023-10-26,Store,Completed
O0071947,C07569,2020-02-20,Online,Completed
O0071948,C08938,2020-11-16,Online,Completed
O0071949,C03247,2022-11-11,Online,Completed
O0071950,C07141,2023-08-05,Online,Completed
O0071951,C05987,2021-11-04,Store,Completed
O0071952,C06971,2020-06-21,Online,Completed
O0071953,C00291,2020-12-27,Delivery,Completed
O0071954,C07344,2020-10-29,Pickup,Completed
O0071955,C01670,2024-04-01,Store,Completed
O0071956,C01401,2020-02-19,Online,Completed
O0071957,C02299,2022-08-18,Online,Completed
O0071958,C06382,2022-05-17,Online,Completed
O0071959,C07171,2021-11-20,Delivery,Completed
O0071960,C04841,2024-09-01,Online,Completed
O0071961,C07675,2023-04-02,Store,Completed
O0071962,C08088,2020-12-11,Store,Completed
O0071963,C09470,2024-06-29,Online,Completed
O0071964,C00857,2024-01-02,Store,Completed
O0071965,C08491,2020-07-02,Online,Completed
O0071966,C02133,2022-05-12,Delivery,Cancelled
O0071967,C01764,2021-05-24,Online,Completed
O0071968,C03845,2020-07-02,Online,Completed
O0071969,C01996,2021-10-17,Store,Returned
O0071970,C01934,2021-05-14,Store,Completed
O0071971,C01380,2024-03-13,Online,Completed
O0071972,C02257,2023-02-28,Online,Completed
O0071973,C02321,2022-07-20,Online,Completed
O0071974,C01049,2020-06-03,Online,Completed
O0071975,C04704,2022-05-08,Online,Completed
O0071976,C06649,2022-08-05,Online,Completed
O0071977,C03891,2023-09-30,Online,Completed
O0071978,C02495,2023-10-07,Online,Completed
O0071979,C00154,2022-09-26,Store,Completed
O0071980,C04475,2024-04-26,Store,Completed
O0071981,C05301,2024-01-08,Online,Completed
O0071982,C09060,2022-02-08,Online,Completed
O0071983,C08643,2024-10-23,Online,Completed
O0071984,C01719,2022-11-26,Store,Completed
O0071985,C07569,2024-11-15,Online,Completed
O0071986,C07689,2023-12-23,Delivery,Completed
O0071987,C02537,2021-02-07,Online,Completed
O0071988,C00233,2024-06-14,Online,Completed
O0071989,C08874,2023-01-03,Online,Returned
O0071990,C06150,2023-06-26,Pickup,Completed
O0071991,C05258,2022-12-08,Delivery,Completed
O0071992,C03379,2024-12-23,Delivery,Completed
O0071993,C04651,2022-08-04,Online,Completed
O0071994,C07397,2023-11-13,Store,Completed
O0071995,C09041,2020-08-24,Delivery,Completed
O0071996,C08562,2022-04-08,Online,Completed
O0071997,C03318,2023-01-01,Pickup,Completed
O0071998,C06239,2024-10-04,Online,Completed
O0071999,C07757,2024-09-28,Online,Completed
O0072000,C02859,2022-12-30,Store,Completed
O0072001,C08013,2023-07-16,Store,Cancelled
O0072002,C02079,2021-10-16,Online,Completed
O0072003,C06483,2024-10-13,Delivery,Completed
O0072004,C01819,2021-10-04,Store,Completed
O0072005,C03890,2024-11-18,Store,Completed
O0072006,C05695,2023-10-12,Delivery,Completed
O0072007,C06983,2024-11-07,Delivery,Cancelled
O0072008,C07950,2021-09-22,Online,Completed
O0072009,C07088,2023-12-07,Delivery,Completed
O0072010,C09394,2023-04-22,Store,Completed
O0072011,C07195,2024-10-26,Online,Completed
O0072012,C08409,2020-06-30,Online,Completed
O0072013,C01575,2021-11-24,Store,Completed
O0072014,C03424,2023-12-07,Online,Completed
O0072015,C01955,2022-08-27,Online,Completed
O0072016,C03498,2023-04-23,Online,Returned
O0072017,C06215,2020-12-23,Online,Completed
O0072018,C00402,2020-11-13,Online,Completed
O0072019,C09409,2020-11-01,Online,Completed
O0072020,C03055,2022-10-17,Pickup,Completed
